,y_0,h_1,p_1,w_1,h_2,p_2,w_2,h_3,p_3,w_3,h_4,p_4,w_4,h_5,p_5,w_5,h_6,p_6,w_6,h_7,p_7,w_7,h_8,p_8,w_8,h_9,p_9,w_9,h_10,p_10,w_10,h_11,p_11,w_11,h_12,p_12,w_12,h_13,p_13,w_13,h_14,p_14,w_14,h_15,p_15,w_15,h_16,p_16,w_16,h_17,p_17,w_17,h_18,p_18,w_18,h_19,p_19,w_19,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19
130,-402.61824211709785,6306.983590941835,104.85831380958683,5.202029025393157,2548.4816156497855,115.67915095747115,4.717928698993037,1532.5446349437216,143.2911334038288,13.462000722231881,522.9678644251267,155.69828387944835,2.7158205398635524,1906.0889362980538,186.81611501501303,13.288914511541275,1365.7018042705486,204.99999999999997,10.811560238183183,10454.674279587149,244.99999999999997,21.246081022937414,9001.009049423668,254.99999999999997,9.665986247587133,59766.74883088444,278.40792726254887,12.771486580022582,44754.54593990524,287.75488767044664,6.144998684114631,3669.356560954747,346.1375343954553,14.457153673171145,14827.227588336746,378.54836742267145,18.476269500103736,7600.888543053236,388.81938658743303,7.647917069419457,4395.9979798477325,429.2880260800322,21.999999999999996,3055.1395528234916,460.00000000000006,18.183385586241037,2067.884240054727,542.4759924036663,28.41627527265175,672.9338901188061,617.5031411297681,20.57214464479601,797.6897990321227,646.2027123875198,19.999999999999996,1751.223196105539,698.9999999999999,24.897157470060282,82240.24705965952,30138.581804945952,51714.5411654665,3560.1312211510485,63492.52553620414,37011.28722031907,556774.4200715475,218085.75816679484,1913335.0064002888,689364.4504967788,132972.74891496068,686695.4602701445,145712.7210800464,242420.9222931558,139250.17035764168,147293.40730254262,34700.99311103157,39990.23609277277,109290.19515000816
131,-394.6427898701262,5016.137586308738,103.19182112340037,6.8339953395808655,2630.9248313892635,115.00000000000001,8.172796586751794,1557.5724363319484,141.38969259122618,5.221322798872684,867.3256421904367,151.46929585925477,7.74857527557998,1814.061906957649,185.6309634792228,11.253475583607775,1707.1868204614323,204.52661189888602,9.328159849407152,9944.049174158807,244.99999999999997,22.769550150114412,9015.773567618708,254.99999999999997,9.6828004773795,54850.13388581271,278.77034783508697,12.633296221085738,39566.849017163004,288.4820180518846,6.012419037929632,4611.530220253378,349.99999999999994,15.137025449926005,14147.371946181795,379.99999999999994,17.278931739317315,7365.884597427046,390.578162083259,8.057320009397422,4707.409368247288,427.5188238812381,21.999999999999996,4045.371686806547,460.00000000000006,17.124101334024058,1851.251225558784,544.9140555889402,32.205184575980475,625.0954972945268,609.6635627452983,12.711119558580705,1071.0600468137688,643.6010787074194,19.999999999999996,1667.6877061822636,698.9999999999999,22.526098502784656,85927.87120241071,53897.55495542481,20385.376211647254,16845.890639094094,51171.56636433452,39917.83357241821,567554.5999746574,218823.4762097439,1736937.956158522,596308.0074197717,174974.8114861068,612748.9768766311,148766.60677339448,259593.95929965307,173642.5495662213,149444.89552633686,19916.8250445802,53694.98794341991,94165.2449159905
132,131.7406071944406,5670.06633427811,104.5991323759242,9.138268970303724,1228.6696092184732,115.55556394292911,2.7158204999998934,1253.9127651176996,141.80701216804874,7.554001121830789,854.6501539169905,153.71173140585896,2.7158204999998934,851.5493411323923,180.33311881624562,2.7158205006417626,3248.51266568977,204.99999999055618,19.487499428855067,5500.390591550856,231.55077288935098,11.901173521668929,16929.985704457045,254.99999999999997,13.00312057525674,44229.84724264836,278.7541383456453,12.188251106067579,28281.82313150999,288.6315142167075,6.061913257995744,3367.6701154336474,348.74095108650886,13.302967955998081,12359.068214501644,378.44943682630503,18.67651363593994,7067.987090698887,391.47948609860936,8.452469435263815,4130.8508267358275,424.83139537728556,21.999999999684597,4305.245712276933,460.00000000000006,17.18483580221772,960.2585399635203,545.4816985724487,20.312448457997426,88.46881634598151,600.0000000000001,2.715820499999922,365.8839287662779,643.0000000000001,19.999999999999996,1345.1144075872446,698.9999999999999,16.20334868746043,129879.91944588923,8364.232813540622,23742.92949056656,5818.075752713552,5796.96680840207,158683.07729518483,164086.6513349555,551815.7795431232,1351284.4114541057,429741.2608878631,112296.96583402113,578590.7319810439,149750.84814990446,227799.16456946926,185452.74413941326,48892.29108464989,602.2561078293818,18342.70002157254,54632.86004364209
133,-394.0178612311411,6716.776083843539,104.81656083805997,4.720463235278645,3992.061437483906,115.01705584572869,6.4635338257942525,2046.4634749230597,140.3439787927211,8.887659882216028,769.8171105801954,153.5495221179944,3.543321695758131,485.19026685541775,184.6052081378985,2.7158205221354774,4100.22280240864,204.42388047686487,25.18336360073217,9555.523564889096,244.99999468637554,19.437025712427076,5764.417130314888,254.9999999992357,8.304217036324276,29785.64376660806,276.55196703325356,12.63501119350018,22899.95747464525,288.5674492495152,6.762639389013733,4563.500029739738,348.0801818108382,16.430201440946732,11350.238931361519,379.6484823987786,18.458470317080415,4521.583676452444,393.51239170838846,7.951060324578463,4305.649067481723,420.61461782331116,21.99799678765685,4574.116762016369,460.4432175615476,21.342300189039086,890.5715779641937,548.0268728791897,34.10425964520548,748.4579684074562,613.2508871417843,21.4513667685447,500.9975788726707,643.0960105754816,19.999999999999854,1432.8062975025332,695.3657196079366,22.4865708362058,79475.89443635324,64678.08854419279,45591.235173650355,6837.354183015911,3302.9582187689325,258827.9226086736,465558.46885810595,119989.71603078167,943349.3537411237,388186.8682079636,187945.04480433362,525158.7978980097,90116.75708557847,237416.93725702306,244702.4991596208,76132.02666052175,40245.03588587429,25116.29393447804,80760.80647790062
134,-444.2824709150116,6151.396266739042,104.98974495425067,5.332636974753021,3523.508099685086,115.73259068248245,6.644542986530576,1845.0988253476323,141.02052770212498,9.367148899336096,554.0069351633942,153.98472926994418,2.7158205017824493,637.9490639533769,185.53998651136556,2.715820617820584,4368.0383428151035,204.99979103720884,25.97931238458883,2769.0902478302605,227.8187834766498,14.253009394599138,12820.108916120298,254.99999963641577,17.095353306890836,19138.237646876485,277.57631911344686,12.022978968575877,16891.36385603623,289.02711010352596,7.007126245788435,3759.6751913461007,343.89932643881247,16.274360929806818,10873.51616200429,379.9999999907367,22.787257410097396,2777.159868574182,394.13946776434324,7.538530092327437,3621.196875903881,425.8439543706883,21.997042533348594,4584.079232888889,463.69868522010853,23.240461252892324,861.0669902568857,552.1691294407613,41.134406288219246,920.0061134364129,616.5229159229556,23.71259378627927,406.6824522224648,648.4290862121561,19.999999999995122,1515.1310872283834,698.9999999999999,24.999999999999996,82225.33632023755,58685.43441469268,43322.84713876451,3771.4312735477183,4342.871904327996,284448.74908136646,98931.27716897619,549363.4094971467,576771.728713407,296684.31955543754,153371.33728026692,621086.3673991177,52478.02569179728,199667.03358875334,267046.44011394685,88783.4685833757,54683.92878002128,20388.034670737048,94946.76057547683
135,-357.2985448598784,5342.80536066724,105.30305234069796,4.862283261957048,2934.3090003147113,115.00000000000001,8.378241218248686,1675.6020842340752,139.97784090319072,4.505522972827416,1027.2619829657708,150.00000000000003,3.8306163575995913,1611.1301126710046,189.99999999999997,13.093557550466727,1119.2689930728834,190.00000000000009,34.99999999999999,6348.60230525605,231.6930236094982,27.027379039519957,7104.017141370803,254.99999999999997,12.834158647705017,13151.868786150048,276.7298110658127,12.069699574073066,8435.38030740282,290.0270747453374,6.572264619373557,3420.2110362935077,340.2473745682375,15.374641593640458,10256.54750346798,374.94204362093984,24.997996767124587,2347.6974659572707,393.98615680394545,7.8628390513302,3692.3240146126677,420.0000006440516,21.999999999999996,4694.853703338646,463.13143386647255,28.17955770044474,650.9621199518854,554.9999999999999,33.97476366445761,1157.5254550055392,610.8253462175333,24.999999999999996,568.725579223803,648.966231659038,19.999999999999996,1272.0939254482485,698.9999999999999,21.723485673799455,65117.77355592971,61623.82334802165,18923.69912819853,9863.698957977738,52878.38839824304,98195.69567339904,430102.5218552123,228539.53443246358,397899.9290993425,138966.34743632175,131809.8417763931,642682.2974881444,46271.273371834584,203616.2430307975,331624.16551901505,55437.30325506051,72537.15085304996,28511.672347765547,69268.95323653215
136,-328.059885879716,4353.346674862472,105.0993347633687,3.4925917710656975,3132.7926553600705,115.00000000000001,6.684749933240991,2052.6438396060735,137.79660368572462,6.0755602655575585,1652.4247546062547,151.6730988983842,8.7808818230151,3466.140472754318,184.31024305790783,24.128715329734653,3572.5597867226024,204.85660785238477,24.245559381643435,5883.091690560191,233.56575790091614,17.84648554483067,3121.2787026651513,248.37794901026095,8.637309582621787,8023.897537702253,265.00478601479386,12.647413661878375,3311.7779780051887,283.75746338466297,9.208047280693647,2730.4008688000804,335.00000000361626,14.433779626527999,7729.526896229913,360.00000000000006,20.95486079119288,7048.645592626059,393.18404598491236,23.75344714625626,3265.908134302187,436.62070616772974,21.999999999999734,3705.716346002296,471.2559518705519,29.999999999999996,582.2392128209052,554.9999999999999,27.22808248132822,1674.099623303438,603.3035187346671,24.999999999999996,1003.841512518392,643.0000000000001,19.999999999999858,1342.5471677625017,698.9999999999999,22.307956255687404,38111.93628792995,52493.64763419769,31260.064334879095,36370.54081362829,209638.1378173435,217120.90873470422,263177.19623211643,67577.32076288146,254376.5259418798,76439.64980083436,98786.23141343886,406001.48956209084,419683.8459154051,180101.1887793611,278665.6011195489,39738.2230196283,104908.6362580376,50325.15037053865,75072.22212573323
137,-246.86399700138483,3991.693294645625,106.19694052594495,3.3764253868584926,2581.4718808066114,115.00000004063067,4.521510353598055,1771.9223174251638,143.60614498579503,7.617232762345597,3250.5202261618515,157.8310973487879,24.985462390790957,2800.853576251727,184.72209036517054,14.0184035712748,3123.6937693017676,204.99444626527512,20.561294223586575,4129.158583265414,220.8131821237958,18.842125710134408,5086.994656537184,246.28285065967594,14.386537834827859,4664.273195708854,265.94033294852085,11.568526814508903,1530.4400971696919,282.5529552054951,7.900139392749916,3983.489504700115,337.64980000412055,17.59631811396206,7388.214594056877,364.9072687466493,20.829102667016027,5481.202823389289,399.9999999879429,24.999999999998067,3548.5108602562477,441.8334373886019,21.999999999997286,3523.3307114082136,475.62320910052944,27.434773762248035,456.69811443230543,554.9999999999865,19.64148060494419,2103.06285671496,602.0965128597899,24.999999999999453,1141.762734483731,643.0000000000001,19.999999999999673,1153.4030367791945,695.9261681748112,23.61608989142568,33783.47003740119,29257.74581938099,33832.324603551395,203577.69745425205,98418.98867283859,160993.68206942035,195021.00660947643,183445.6879782164,135254.57738010972,30306.865664196146,175701.47856426766,385744.7251534891,343483.44940234494,195685.5484133525,242295.15322316694,22485.025021440408,131789.9204991962,57239.495063537615,68277.72120370873
138,-487.89192659292974,6899.844505669971,102.70361553041857,7.0419708240503605,1348.0377063399346,116.42242247499388,2.7158204999998934,3200.2745892450753,139.9965541006787,7.913755756103826,3621.1772283638006,153.32921728367674,8.658717719510792,3331.7598677968754,176.9500419895879,15.609865201887477,14.763357555079775,191.67378962265627,2.7158205134163333,5639.50327900241,232.59314730829425,10.230425429778114,22889.338875025718,254.99999999999997,11.899672968679175,93792.0715308547,280.46470672245664,12.926381430166389,117808.51769533494,289.2324665248698,5.46100757386664,4446.034373219724,349.68572505661945,14.321931417999771,5826.185633292528,373.7973496690548,11.237921651223102,3764.6949189971456,399.99999999999994,24.999999999999996,3916.0658622016567,441.8361941011236,21.999999999999996,2540.778921798944,480.4285653913729,29.999999999999996,5044.074023385792,542.6708207325669,28.038137154308426,739.6150652689497,616.9424858443732,18.5730419774059,666.5000552837411,644.43063839014,19.999999999999996,1740.9357090249332,698.9999999999999,24.999999999999993,121793.31719495937,9176.837396043727,63483.34758167705,78594.70648528938,130365.53149752559,100.50233145165946,144618.70950045364,682744.4982968589,3039016.2970776553,1612647.3402439489,159611.55912391434,164119.5252770404,235917.26823294768,215954.67114126176,191063.64854903097,354503.5114900979,34433.306092649174,33413.357672346996,109096.9668139166
139,-605.6223759395873,4189.516197485049,103.56624032147157,6.403546473217596,0.7374890875424415,115.09722571496872,29.99844747576866,1529.0071916907373,140.5343905728697,6.203110168807687,3808.3914033276615,152.72654402763285,11.444796197274375,2376.8068298069315,178.65492435562035,12.160923577517215,254.16411810819116,190.43566194168167,19.686918338291612,3627.195305204609,233.06967957571646,9.417029758506958,19570.64040646397,254.87846674951248,12.019751200273744,81397.66217402545,280.0859476443829,12.838650613884827,99363.51476917877,288.2810145424577,5.415817603290167,4592.622005383113,346.84555175181924,14.101694997939362,6797.267508233507,373.3597247287898,12.248733514217214,3349.018295041695,390.4166662463544,24.98285047883696,2853.5945769134973,430.4818093879497,21.811609341541146,1569.6787077034558,460.10652516452717,23.702212643647044,3404.9583543376148,542.7570392470606,24.924766379172173,883.188436552327,615.1100082865511,21.37575562922267,981.5753753098368,646.2127354955076,19.208234589754646,2585.037025646574,694.7732364195726,24.999999989881776,67247.22594932315,55.455459958600656,23774.366681348205,109254.5603506314,72452.00029116607,12542.436546672665,85619.91999107714,589644.7683585164,2619517.1501696478,1348903.5854264603,162338.6588545321,208696.6521809166,209724.63292616117,156016.27901697348,93258.75030030734,212732.00581116145,47322.18449070151,47260.79686892494,161993.1724207798
140,475.04024884561034,3795.7398650851455,104.27587289636887,5.703535913134126,0.04443806001192833,118.92596266281404,19.380326763695606,1552.022242891351,145.7107518352987,8.601064025807345,1832.1423284202199,156.24807717458097,11.76758383876277,1022.2155687147911,178.51542621116556,11.448532009781053,128.66460167914062,193.25218179477824,9.175817975701971,2499.0185320058667,244.99535861911707,22.634759742728747,14672.430108024992,254.97080720687768,14.043003655180364,77970.72904842152,279.75468785776906,13.142379153529205,98083.81770815478,287.8746294260104,5.5570614313354065,2500.297577573719,347.9480895761587,12.182206115880462,5398.168503120409,374.6900412282176,10.46042646773133,4643.871232364186,378.0091326076728,23.37711088881755,2989.1808026523695,430.68019272709404,21.41723315485954,1984.0277024375941,465.60953501812537,28.1169570624394,3055.6164354790008,538.9714797053765,24.87164168885769,13.41767394880011,618.1343004537536,2.951253637407977,1.4857020300606726e-09,646.3192134259184,19.98778089423133,613.9275183979411,697.7553407746014,21.003844863207863,54266.3430299835,2.1587687394509443,33461.08782241194,54042.6259972658,29334.738969135848,2959.3327729916705,141786.6364218445,516478.1968710915,2568594.341518104,1366257.2938512792,76349.74265046658,141542.1414609018,272120.2993153029,160474.29750493317,139831.81141892273,190499.2297265299,99.25987039304135,7.44365491195522e-08,32322.56641414194
